TYPE,ID,EMPLOYEE,Supplier,Cuenta,Proyecto,Producto,Rubro,Descripcion,Currency,"Net amount","Tax amount","Gross amount",State,"Asked at",Mes,Semana,Notes,"Additional info","Link to the request"
BUDGET,F-1128,,,,"GASTO FIJO","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-1129,,,,"GASTO FIJO","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1130,,,,"GASTO FIJO","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-1131,,,,"GASTO FIJO","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,19197.6752,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1132,,,,"GASTO FIJO","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-1133,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1134,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1135,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1136,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1137,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1138,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1139,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1140,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1141,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1142,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1143,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1144,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1145,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1146,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1147,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1148,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1149,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1150,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1151,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1152,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1153,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1154,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1155,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1156,,,,"GASTO FIJO","RELACIONES MUNICIPALES",CONVENIOS,CONVENIOS,,,,2900,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1157,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,29/12/2014,12/2014,01-14,,,
BUDGET,F-1158,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1159,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,26/01/2015,01/2015,05-15,,,
BUDGET,F-1160,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1161,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-1162,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1163,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-1164,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1165,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-1166,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1167,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-1168,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1169,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-1170,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1171,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-1172,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1173,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-1174,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1175,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-1176,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1177,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-1178,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1179,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-1180,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,63889.9,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1181,,,,"GASTO FIJO",CAMPO,NOMINA,"DIRECTOR OPERATIVO",,,,31944.95,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-1182,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,23/02/2015,02/2015,09-15,,,
BUDGET,F-1183,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1184,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,30/03/2015,03/2015,14-15,,,
BUDGET,F-1185,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1186,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,27/04/2015,04/2015,18-15,,,
BUDGET,F-1187,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1188,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,25/05/2015,05/2015,22-15,,,
BUDGET,F-1189,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1190,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,29/06/2015,06/2015,27-15,,,
BUDGET,F-1191,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1192,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,27/07/2015,07/2015,31-15,,,
BUDGET,F-1193,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1194,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,24/08/2015,08/2015,35-15,,,
BUDGET,F-1195,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1196,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,28/09/2015,09/2015,40-15,,,
BUDGET,F-1197,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1198,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,26/10/2015,10/2015,44-15,,,
BUDGET,F-1199,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1200,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,30/11/2015,11/2015,49-15,,,
BUDGET,F-1201,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,19197.6752,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1202,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",NOMINA,"EJECUTIVO DE GOBIERNO",,,,9598.8376,0-BUDGET,28/12/2015,12/2015,53-15,,,
BUDGET,F-1203,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1204,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1205,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1206,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1207,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1208,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1209,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1210,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1211,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1212,,,,"GASTO VARIABLE","RELACIONES MUNICIPALES",BONO,"EJECUTIVO DE GOBIERNO BONO",,,,3480,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1213,,,,"GASTO FIJO","DIRECCION GENERAL",IMPRESOS,TARJETAS,,,,580,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1214,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1215,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1216,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1217,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1218,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1219,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1220,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1221,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1222,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1223,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1224,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1225,,,,"GASTO FIJO","DIRECCION GENERAL",VIATICOS,VIATICOS,,,,1160,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1226,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1227,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1228,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1229,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1230,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1231,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1232,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1233,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1234,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1235,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1236,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1237,,,,"GASTO FIJO","COMITE DIRECCION",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,174000,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1238,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1239,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1240,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1241,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1242,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1243,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1244,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1245,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1246,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1247,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1248,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1249,,,,"GASTO FIJO","DIRECCION GENERAL",NOMINA,"SERVICIOS PROFESIONALES DIRECTOR GENERAL",,,,83000,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1250,,,,"GASTO FIJO","DIRECCION GENERAL",PAPELERIA,PARAFERNALIA,,,,18560,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1251,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","MUDANZA A OFICINAS Y BODEGA",,,,108972,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1252,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1253,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1254,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1255,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1256,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1257,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1258,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,13/07/2015,07/2015,29-15,,,
BUDGET,F-1259,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,10/08/2015,08/2015,33-15,,,
BUDGET,F-1260,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,14/09/2015,09/2015,38-15,,,
BUDGET,F-1261,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,12/10/2015,10/2015,42-15,,,
BUDGET,F-1262,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,09/11/2015,11/2015,46-15,,,
BUDGET,F-1263,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA OFICINA DURANGO",,,,17400,0-BUDGET,14/12/2015,12/2015,51-15,,,
BUDGET,F-1264,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,12/01/2015,01/2015,03-15,,,
BUDGET,F-1265,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,09/02/2015,02/2015,07-15,,,
BUDGET,F-1266,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,09/03/2015,03/2015,11-15,,,
BUDGET,F-1267,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,13/04/2015,04/2015,16-15,,,
BUDGET,F-1268,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,11/05/2015,05/2015,20-15,,,
BUDGET,F-1269,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,15/06/2015,06/2015,25-15,,,
BUDGET,F-1270,,,,"GASTO FIJO","OFICINA Y BODEGAS","INSTALACIONES Y SERVICIOS","RENTA BODEGA TACUBAYA",,,,45820,0-BUDGET,13/07/2015,07/2015,29-15,,,
